,id,tags,category,view,likes,comments,Title,datePublished
14554,HTNzPCQpGgg,"['Business', 'English', 'Global Issues', 'Globalization', 'Social Media', 'TEDxTalks']",29,357,8,2,Emojis to Money: Language in the 21st Century | Patricio Fernando Becerril Lopez | TEDxYouth@JFKQRO,2021-06-11T17:24:16Z
14555,U-e4OOxXOV4,"['Engineering', 'English', 'Global Issues', 'Globalization', 'Science', 'Sustainability', 'TEDxTalks']",29,501,16,5,Youth Guide for Taking Action Against Climate Change | Marcelo da Paz Leal | TEDxYouth@JFKQRO,2021-06-11T17:22:06Z
14556,SN8WcFg-Ku8,"['English', 'Life', 'Sexual Assault', 'TEDxTalks', 'Transgender']",29,185,2,1,Una Transmigrante  in the Windy City | Franky Piña | TEDxConnecticutCollege,2021-06-11T17:15:36Z
14557,6woVlto7GV4,"['Activism', 'Democracy', 'Feminism', 'Global Issues', 'Human Rights', 'Italian', 'Social Change', 'TEDxTalks']",29,331,11,1,Il potere dell'attivismo digitale | Maria Beatrice Giovanardi | TEDxReggioEmiliaStudio,2021-06-11T17:11:52Z
14558,Ta__OcaH4ek,"['English', 'Global Issues', 'Globalization', 'Math', 'TEDxTalks']",29,828,17,1,Losing and Finding Yourself through Math | Aida Camacho | TEDxYouth@JFKQRO,2021-06-11T17:06:22Z
14559,eeY8r3q4kPc,"['Business', 'Culture', 'Diversity', 'English', 'Intelligence', 'TEDxTalks']",29,7745,93,6,Diversity is overrated! Why leaders need cultural intelligence | Lili Gil Valletta | TEDxWaterStreet,2021-06-11T16:52:14Z
14560,2FeC3HVTiWY,"['English', 'Humanities', 'Life', 'Philosophy', 'Redemption', 'TEDxTalks']",29,1448,45,6,The art of reset | Pras Michel | TEDxWaterStreet,2021-06-11T16:51:37Z
14561,gg0LBelX_r8,"['English', 'Life', 'Love', 'Recovery', 'Relationships', 'TEDxTalks']",29,4784,135,11,How to break the habit of lying (to yourself) | Jeff Tatarchuk | TEDxWaterStreet,2021-06-11T16:51:02Z
14562,3ThmoWhyKpw,"['Change', 'Choice', 'English', 'Identity', 'Life', 'Perception', 'Personal growth', 'TEDxTalks', 'Youth']",29,528,14,0,STANDING OUT VS FITTING IN. | Moina Rohira | TEDxYouth@OIS,2021-06-11T16:37:57Z
14563,Co_NV2bGAC4,"['Choice', 'Creativity', 'English', 'Happiness', 'Identity', 'Life', 'Passion', 'Personal growth', 'TEDxTalks']",29,863,30,2,YOUR INTERESTS VS YOUR RESUMÉ: WHICH COMES FIRST? | Mahika Shergill | TEDxYouth@OIS,2021-06-11T16:35:21Z
14564,bLqrIl_eSLs,"['English', 'Grief', 'Life', 'Personal growth', 'Recovery', 'TEDxTalks']",29,315,6,1,Radio Days and Liminal Growth | Amanda Lenk | TEDxYouth@NIS,2021-06-11T16:33:41Z
14565,mr2Og3MUY5c,"['Education', 'Education reform', 'English', 'Learning', 'Motivation', 'TEDxTalks']",29,316,6,3,Push The Door- Daring to Learn | Melissa (Yutong) Wang | TEDxYouth@NIS,2021-06-11T16:31:36Z
14566,Ou0m_kt8O8Y,"['English', 'History', 'Humanities', 'Revolution', 'TEDxTalks', 'Truth']",29,241,8,0,Let The Truth Be Heard | Ruth Clarke | TEDxYouth@NIS,2021-06-11T16:31:12Z
14567,vFXS3KvKjiU,"['Coding', 'English', 'Philanthropy', 'TEDxTalks', 'Technology']",29,286,4,0,Don't Learn Code to Code Code | Fujia Wang | TEDxYouth@NIS,2021-06-11T16:30:31Z
14568,mrXOh8IWhhM,"['English', 'Life', 'Mental health', 'TEDxTalks', 'Writing']",29,502,12,0,"Mental Health, Journalling and Taking Control | Chesna Goel | TEDxYouth@NIS",2021-06-11T16:29:58Z
14569,UV80nKN91ps,"['Engineering', 'English', 'TEDxTalks', 'Technology']",29,2364,21,0,How students help to improve campus parking | Yunfei Hou | TEDxCSUSB,2021-06-11T16:15:28Z
14570,hDdhiUBBHow,"['Health', 'Humanity', 'Life', 'Psychology', 'Russian', 'TEDxTalks']",29,472,21,0,История одной болезни | Юрий Осадший | TEDxVSTU,2021-06-11T15:43:36Z
14571,-wWrO18gvxI,"['Life', 'Life Development', 'Psychology', 'Russian', 'Social Interaction', 'TEDxTalks']",29,2852,109,9,Система ценностей как основа личностного роста | Нарек Мелик-Степанян | TEDxVSTU,2021-06-11T15:42:41Z
14572,qcKbgZom3JQ,"['Humanity', 'Psychology', 'Russian', 'Social Change', 'Social Science', 'TEDxTalks']",29,202,6,0,Лестница дзена | Максим Щербаков | TEDxVSTU,2021-06-11T15:41:41Z
14573,f6qfZ_nTHAE,"['Education', 'Education reform', 'Russian', 'TEDxTalks', 'Teaching']",29,338,18,0,Современный преподаватель | Евгений Ефимов | TEDxVSTU,2021-06-11T15:40:46Z
14574,zXMdfWjo4Gw,"['Community', 'English', 'Life', 'Love', 'Storytelling', 'TEDxTalks']",29,735,22,2,Love Your Story: A Love Story | Drew Davis | TEDxWaterStreet,2021-06-11T15:34:25Z
14575,Fbm0gJizHQU,"['English', 'Entertainment', 'Music (performance)', 'Music (topic)', 'Song', 'TEDxTalks']",29,15111,135,3,"""Make it Rain"" (Ed Sheeran) by Annabel Oreste | TEDxWaterStreet | Annabel Oreste | TEDxWaterStreet",2021-06-11T15:31:16Z
14576,ThJ1JBEmHBs,"['English', 'Life', 'Military', 'Motivation', 'TEDxTalks']",29,884,27,5,Mind Over Success and Happiness | Lt Col Patricia Syau Yin RMAF Yapp | TEDxUTM,2021-06-11T15:30:59Z
14577,NR_CBwcbPls,"['English', 'Entertainment', 'Music (performance)', 'Music (topic)', 'Song', 'TEDxTalks']",29,317,13,1,"""Stand Up"" by Norman Alexander | RESET | TEDxWaterStreet | Norman Alexander | TEDxWaterStreet",2021-06-11T15:29:36Z
14578,mYRB32K4LBE,"['Buddhism', 'English', 'Life', 'Meditation', 'Mental health', 'Mindfulness', 'TEDxTalks']",29,104185,387,23,Zen and Mindfulness In Everyday Life | Deepak Rao | TEDxBITSHyderabad,2021-06-11T15:28:08Z
14579,6XyY6rNXr9I,"['Digital', 'English', 'Health', 'TEDxTalks']",29,346,3,0,Digital Health IS Your Health Be an ePatient | Mary Anne Schultz | TEDxCSUSB,2021-06-11T15:26:34Z
14580,WG2ccdamsrI,"['Art', 'Democracy', 'Global Issues', 'Human Rights', 'Italian', 'Social Change', 'Social Justice', 'TEDxTalks']",29,417,13,1,Il giullare moderno | Fabio Saccomani | TEDxReggioEmiliaStudio,2021-06-11T15:22:45Z
14581,kH4VfcwJg0A,"['Change', 'English', 'Life', 'Motivation', 'Productivity', 'TEDxTalks', 'Time', 'Work', 'Youth']",29,880,24,3,"Achieving more in less time, a paradox? | Mattias Losoli | TEDxKULeuven",2021-06-11T15:15:30Z
14582,gS7ZRWlfWuw,"['Education', 'English', 'Learning', 'Overcome', 'Students', 'TEDxTalks', 'Teaching', 'Time']",29,507,22,0,The Movie in my Head | Elle Spencer | TEDxYouth@ISLuxembourg,2021-06-11T15:15:16Z
14583,qrc0He8K7Bo,"['Business', 'English', 'Entrepreneurship', 'Failure', 'Life', 'Perception', 'Risk', 'TEDxTalks', 'Youth']",29,411,13,2,The Perception of Risk is Greater than the Reality | Langqi Jin | TEDxYouth@ISLuxembourg,2021-06-11T15:14:42Z
14584,7NJb0mBcGZ0,"['English', 'Global Issues', 'Mental health', 'Social Change', 'TEDxTalks']",29,555,24,5,Let's Take Our Masks Off | Michelle Rose Sanjayan | TEDxPoznanUniversityofMedicalSciences,2021-06-11T15:12:33Z
14585,uLJmdEWTOtU,"['Education', 'Education reform', 'English', 'Medicine', 'Science', 'TEDxTalks', 'Training']",29,186,6,0,Does Flying Make Healthcare Safer?  | Łukasz Gąsiorowski | TEDxPoznanUniversityofMedicalSciences,2021-06-11T15:08:44Z
14586,HThraGkafqI,"['Biology', 'English', 'Medical research', 'Medicine', 'Science', 'TEDxTalks', 'Technology']",29,501,11,0,Do You Need Both Eyes to See Well?  | Dorota Maciaszek | TEDxPoznanUniversityofMedicalSciences,2021-06-11T15:06:50Z
14587,7Hj4DxzP38s,"['Chemistry', 'English', 'Medicine', 'Science', 'TEDxTalks', 'Technology']",29,583,24,0,How Grinding Powders Can Change Pharmacy | Dawid Frąckowiak | TEDxPoznanUniversityofMedicalSciences,2021-06-11T15:05:57Z
14588,RR54aowxrWs,"['English', 'Hardship', 'Life', 'Struggle', 'TEDxTalks']",29,804,67,30,Do Not Call Me Resilient Only To Deny My Pain  | Francesca Andre | TEDxConnecticutCollege,2021-06-11T15:02:12Z
14589,naHLBbTDwDY,"['Cyber', 'Education', 'English', 'Security', 'TEDxTalks', 'Technology']",29,204,7,0,Overcoming Doubt The Answer To Increasing Diversity In Cybersecurity | Arcky Vielma | TEDxCSUSB,2021-06-11T15:01:35Z
14590,4qrLyzozPxA,"['Community', 'English', 'Microbiology', 'Plants', 'Science', 'TEDxTalks']",29,142,3,1,Organisms: What Communities Can Teach Us About Resilience | Eric Vukicevich | TEDxConnecticutCollege,2021-06-11T15:01:10Z
14591,l0QTkaKxEFc,"['English', 'Government', 'Higher education', 'Humanities', 'Students', 'TEDxTalks']",29,426,14,1,Honoring your constituents needs while staying true to your values  | Graciela Moran | TEDxCSUSB,2021-06-11T14:56:04Z
14592,7_gqGlsTPgY,"['Education', 'English', 'TEDxTalks', 'Teaching']",29,374,19,0,For Our Black Students | Jaquet Dumas | TEDxCSUSB,2021-06-11T14:51:03Z
14593,HvVxTxjLJpA,"['English', 'Future', 'Life', 'TEDxTalks']",29,410,21,2,Every Choice You Make Defines The Future | Alijah Jenkins | TEDxCSUSB,2021-06-11T14:46:45Z
14594,F4DFrhhnO9E,"['English', 'Life', 'TEDxTalks']",29,402,17,1,Perseverance Pays Off  | Eloy Garcia | TEDxCSUSB,2021-06-11T14:45:58Z
14595,2FVB3bAeWII,"['Environment', 'French', 'Global Issues', 'TEDxTalks', 'Technology']",29,506,11,0,Une monnaie local pour nous rapprocher | Yann Tavernier & Séréna Giraud | TEDxINSAToulouse,2021-06-11T14:45:45Z
14596,3hJKrUBrzJ8,"['French', 'Health', 'Science', 'Space', 'TEDxTalks', 'Technology']",29,580,7,0,La proximité de l'espace | Lucie Campagnolo | TEDxINSAToulouse,2021-06-11T14:44:59Z
14597,3AdDytoyCEw,"['Cities', 'Evolution', 'French', 'Humanities', 'Space', 'TEDxTalks', 'Time']",29,1472,24,0,Repenser la ville en fonction de l'espace et du temps | Luc Gwiazdzinski | TEDxINSAToulouse,2021-06-11T14:44:43Z
14598,QP-xl5JNUk8,"['Education', 'Education reform', 'English', 'Pandemic', 'TEDxTalks']",29,196,2,0,Learning to Learn in a PostPandemic World | Flannery Wilson | TEDxCSUSB,2021-06-11T14:44:25Z
14599,Qd4mlDwRYzI,"['Business', 'Entrepreneurship', 'French', 'Sustainability', 'TEDxTalks', 'Women in business']",29,583,5,1,Comment j'ai créé mon entreprise à impact positif | Kareen Maya Levy | TEDxINSAToulouse,2021-06-11T14:44:01Z
14600,jRnF7t9Wsq4,"['English', 'Grief', 'Humanities', 'Love', 'Psychology', 'TEDxTalks']",29,660,26,2,Defining the Future of Grief Psychology with Love | Lorraine Hedtke | TEDxCSUSB,2021-06-11T14:38:22Z
14601,LNu1KjT5IHU,"['English', 'Life', 'Personal growth', 'TEDxTalks']",29,711,19,1,Defining the Future Using Your Personal Mission Statement | Larry Hygh | TEDxCSUSB,2021-06-11T14:25:59Z
14602,HKPSaP_HEcs,"['Education', 'English', 'Math', 'TEDxTalks']",29,1252,67,11,Everything Wrong with Mixing Cashews and Peanuts | Anthony Castro | TEDxCSUSB,2021-06-11T14:14:10Z
14603,Midlg73G97A,"['Community', 'Entertainment', 'Entrepreneurship', 'Idea Challenge', 'Identity', 'Innovation', 'Life', 'Spanish', 'TEDxTalks']",29,4460,177,3,El tractor del miedo  | Rodrigo Romanov | TEDxJardínZenea,2021-06-11T14:08:59Z
14604,_3nIrmFStvM,"['Art', 'Gender', 'Music (performance)', 'TEDxTalks', 'Turkish', 'Violence', 'Women']",29,998,25,2,The Two of Us Can Make a Difference | Ceren Gündoğdu | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:07:24Z
14605,YMkHxM1uhkQ,"['Humanities', 'Sports', 'Struggle', 'TEDxTalks', 'Turkish', 'Women']",29,10981,247,34,"I am here, because I didn´t give up | Busenaz Sürmeneli | TEDxYildizTechnicalUniversityWomen",2021-06-11T14:05:28Z
14606,71_T1T4vWHw,"['Cancer', 'Health', 'Struggle', 'TEDxTalks', 'Turkish', 'Women']",29,554,19,1,Pink Marks | Arzu Karataş | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:05:11Z
14607,03IuF5tDYD8,"['Depression', 'Humanities', 'Struggle', 'TEDxTalks', 'Turkish', 'Women']",29,30212,1618,72,Dear Depression  | Deniz Dülgeroğlu | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:03:56Z
14608,dBUQPnnTiaI,"['Fear', 'Humanities', 'Struggle', 'TEDxTalks', 'Turkish', 'Women', 'Women in business']",29,732,21,0,Fears Make Us Fearless | Lale Tanrıverdi | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:03:26Z
14609,1Bt9zNeGIVU,"['Gender', 'Humanities', 'Language', 'Law', 'TEDxTalks', 'Turkish', 'Violence', 'Women', ""Women's Rights""]",29,1848,41,0,Femicide and Law | Şenay Gürler | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:02:55Z
14610,P3iFLcyntr8,"['Gender', 'Language', 'Psychology', 'Social Science', 'TEDxTalks', 'Turkish', 'Women']",29,821,26,1,Language and Gender | Gülümser Efeoğlu | TEDxYildizTechnicalUniversityWomen,2021-06-11T14:00:29Z
14611,CVhla7EAcf8,"['English', 'Identity', 'Science', 'Sports', 'TEDxTalks']",29,447,11,0,The Art of Neuroscience: Two Legs to Stand On | Von Homer | TEDxWilmington,2021-06-11T13:55:58Z
14612,dZUzJIaEBV4,"['Business', 'English', 'Life', 'Life Development', 'Struggle', 'TEDxTalks']",29,2402,69,10,EVOLUTION: THE SECRET TO YOUR NEXT STEP | Brittany Johnson | TEDxQueensVillage,2021-06-11T13:55:37Z
14613,Z-HlkQlobmM,"['Criminal justice', 'Culture', 'English', 'Global Issues', 'Race', 'Racism', 'Social Change', 'Social Justice', 'TEDxTalks']",29,43809,1291,387,I Support Black Mediocrity | Andre Williams | TEDxUTAustin,2021-06-10T21:00:12Z
14614,Af0j2m1oYc8,"['Childhood', 'English', 'Humanities', 'Media', 'TEDxTalks']",29,2212,71,5,Shaping the World Through Children's Television | Claire Liu | TEDxTufts,2021-06-10T20:21:29Z
14615,N9NqNQ8DUio,"['English', 'Humanities', 'Prison', 'Rebuilding', 'TEDxTalks']",29,1243,32,4,Leaving Punishment Behind: Embracing New Ideas of Justice | Aparna Polavarapu | TEDxTufts,2021-06-10T20:20:46Z
14616,tyK2HlgHb0k,"['English', 'Life', 'Poetry', 'Self improvement', 'TEDxTalks']",29,1974,26,3,Slam Poetry- Dare to Create | Seowoo Hwang | TEDxYouth@NIS,2021-06-10T20:00:30Z
14617,XySoa4t2eJ8,"['English', 'Entrepreneurship', 'Family', 'Life', 'Lifestyle', 'Social Media', 'TEDxTalks', 'Workplace']",29,1438,16,2,The Identity Crisis of the Working Mother | Sania Khiljee | TEDxMilpitasHighSchool,2021-06-10T19:59:56Z
14618,Bo3tO0fU30k,"['English', 'Life', 'Lifestyle', 'Motivation', 'Passion', 'Personal growth', 'Sports', 'TEDxTalks']",29,1065,40,4,Beauty in Your Disadvantage | Aaron Golub | TEDxMilpitasHighSchool,2021-06-10T19:59:13Z
14619,nK-Qs7tI9Vo,"['Activism', 'Discrimination', 'English', 'Neurology', 'Neuroscience', 'Science', 'Social Justice', 'TEDxTalks']",29,1017,45,9,Tapping Into the Strengths of Neurodiversity | Isabella He | TEDxMilpitasHighSchool,2021-06-10T19:58:49Z
14620,Rb1LAuMTohk,"['Academic', 'Acceptance', 'Achievement', 'Education', 'English', 'TEDxTalks']",29,889,17,2,Keep Running | Sarah Suraj | TEDxYouth@Peradeniya,2021-06-10T19:58:26Z
14621,PckzcTsatco,"['Communication', 'English', 'Friendship', 'Life', 'Lifestyle', 'Listening', 'Relationships', 'Sharing', 'TEDxTalks']",29,1127,14,2,I Don't Hate You: how I chose to express empathy instead | Damian Gold | TEDxYouth@PHUHS,2021-06-10T19:56:15Z
14622,kP2f2zgK_6k,"['Big Data', 'Cyber', 'Digital', 'English', 'Security', 'Smartphone', 'TEDxTalks', 'Technology']",29,1345,33,3,The Risk of Too Many Smart Devices | Farimah Farahmandi | TEDxYouth@PHUHS,2021-06-10T19:55:21Z
14623,9jON1-eXJNI,"['Brain', 'English', 'Health', 'Life', 'Lifestyle', 'Personal growth', 'Purpose', 'Struggle', 'TEDxTalks']",29,1168,18,1,Finding Your Inner Strength | Melissa Kranias | TEDxYouth@PHUHS,2021-06-10T19:53:06Z
14624,qszIoInSwhc,"['Brain', 'English', 'Innovation', 'Neuroscience', 'Robots', 'Science', 'TEDxTalks', 'Technology']",29,406,9,1,Brain Drone Racing | Marvin Andujar | TEDxYouth@PHUHS,2021-06-10T19:52:33Z
14625,Ae2kK8bOpHw,"['Architecture', 'Arts education', 'Design', 'Disability', 'English', 'Sustainability', 'TEDxTalks']",29,1475,76,18,Sustainable and Inclusive Architecture for All | Vedyun Mishra | TEDxSyracuseUniversity,2021-06-10T19:45:01Z
14626,3uMPEFzlRNo,"['Canadian Life Animals Business Depression Health Perception Stereotype', 'TEDxTalks French']",29,21074,381,43,La face cachée des vétérinaires. | Céline Leheurteux | TEDxUmontreal,2021-06-10T19:43:41Z
14627,cBGH2VoOMpc,"['English', 'Hardship', 'Life', 'Struggle', 'TEDxTalks']",29,353,7,1,The Importance of Mentors | Reagan Fairchild | TEDxYouth@AikenHighSchool,2021-06-10T19:42:37Z
14628,qP2jKRLncQ4,"['English', 'History', 'Social Sciences', 'TEDxTalks']",29,146,3,2,History all around us | Reece McCarthy | TEDxYouth@AikenHighSchool,2021-06-10T19:41:23Z
14629,zM_8Y4n5FjI,"['Bullying', 'English', 'Life', 'Struggle', 'TEDxTalks']",29,343,7,0,Pretty Girls Don't Cry | Priana Jones | TEDxYouth@AikenHighSchool,2021-06-10T19:40:35Z
14630,fGRpQmmbnYo,"['Education', 'English', 'Personal education', 'Personal growth', 'TEDxTalks', 'Travel']",29,312,3,0,The Value of Studying Abroad | Jennifer Wead | TEDxYouth@AikenHighSchool,2021-06-10T19:40:13Z
14631,GOUJ3-mxCGg,"['English', 'Goal-setting', 'Life', 'Personal growth', 'TEDxTalks']",29,366,12,1,"Investing in Your Own Growth  | Jason Holt, Ph.D. | TEDxYouth@AikenHighSchool",2021-06-10T19:39:49Z
14632,5mewvCNPqF4,"['English', 'Global Issues', 'Nonprofit', 'Recycling', 'TEDxTalks']",29,11765,80,19,"Saving Earth, One Battery At A Time! | Sri Nihal Tammana | TEDxClintonMiddleSchoolStudio",2021-06-10T19:39:05Z
14633,l4Y3iyYcjz0,"['Body Image', 'English', 'Health', 'Media', 'Recovery', 'Self', 'Self-help', 'TEDxTalks']",29,744,14,1,Time For a Change | Ho Wing Valerie Leung | TEDxAmericanInternationalSchoolHK,2021-06-10T19:33:05Z
14634,k2SWKQxbD1w,"['English', 'Entertainment', 'LGBT', 'Media', 'Social Justice', 'TEDxTalks']",29,513,13,3,What's Queer About Representation in Bollywood? | Palak Gandhi | TEDxAmericanInternationalSchoolHK,2021-06-10T19:31:49Z
14635,cO5yXiXMToU,"['Hope', 'Initiative', 'Italian', 'Management', 'Social Entrepreneurship', 'Social Interaction', 'Social Science', 'TEDxTalks']",29,365,6,1,Il mercato come spazio di inclusione sociale | Luca Mongelli | TEDxVicenzaSalon,2021-06-10T19:30:31Z
14636,JU5HgvL7XmA,"['Communication', 'Entertainment', 'Happiness', 'Humor', 'Italian', 'Lifestyle', 'TEDxTalks']",29,146679,5116,135,Gli spazi della comicità | Luca Ravenna | TEDxVicenzaSalon,2021-06-10T19:29:07Z
14637,-BoHmcWScAk,"['Creativity', 'Digital', 'Empathy', 'Internet', 'Italian', 'Social Sciences', 'TEDxTalks', 'Value']",29,672,14,1,Come reclamare la nostra autenticità sui social media | Margherita Leder | TEDxVicenzaSalon,2021-06-10T19:28:43Z
14638,G7h8orkWZ60,"['Dance (performance)', 'Development', 'Education', 'English', 'Innovation', 'Math', 'Schools', 'Science', 'TEDxTalks']",29,492,10,1,Add (+) Dance to School Curriculum | Reagan Razon | TEDxEnloeHighSchool,2021-06-10T19:26:50Z
14639,g_epMjDczac,"['Early education', 'Education', 'English', 'TEDxTalks']",29,809,27,4,The Effects of Gifted | Riya Deshmukh | TEDxNorthviewHighSchool,2021-06-10T19:20:45Z
14640,avfe0196rDA,"['English', 'Social Science', 'Stereotype', 'TEDxTalks']",29,248,7,3,Changing The Way We Stereotype | Ashika Srivastava | TEDxNorthviewHighSchool,2021-06-10T19:19:00Z
14641,HffM7Zvmyrw,"['English', 'Health', 'Mental health', 'TEDxTalks']",29,187,17,6,Connecting the Disconnection of the Medical Field | David Hernandez | TEDxNorthviewHighSchool,2021-06-10T19:18:51Z
14642,Irx0k9w2fMg,"['Book', 'Education', 'English', 'Literature', 'TEDxTalks']",29,218,6,4,A Glimpse into the Future | Varsha Holsambre | TEDxNorthviewHighSchool,2021-06-10T19:16:37Z
14643,XY72Veeeu40,"['Activism', 'Culture', 'English', 'Entertainment', 'Film', 'Film Studies', 'Imagination', 'TEDxTalks', 'TV']",29,289,7,3,We Are Living in a Movie | Rachel Lin | TEDxEnloeHighSchool,2021-06-10T19:16:23Z
14644,R7evKouXFqg,"['Diversity', 'Education', 'English', 'Learning', 'Psychology', 'Students', 'TEDxTalks', 'Teaching']",29,193,8,1,Stop Telling Students That They're Smart | AJ Guieb-Alimbuyuguen | TEDxEnloeHighSchool,2021-06-10T19:15:49Z
14645,1Fr94mEiFkM,"['Connection', 'English', 'Life', 'Self improvement', 'Storytelling', 'TEDxTalks', 'Youth']",29,126,3,0,Listen to Legacies | Sonia Birla | TEDxEnloeHighSchool,2021-06-10T19:15:16Z
14646,-cZpZAb4Q5w,"['English', 'Humanities', 'Life', 'Music (topic)', 'Neuroscience', 'TEDxTalks']",29,170,1,1,The Chills | Kyra Grimes | TEDxEnloeHighSchool,2021-06-10T19:10:30Z
14647,oPj9-prhC5Q,"['Complexity', 'Culture', 'English', 'Family', 'Life', 'Society', 'TEDxTalks']",29,80,3,0,Boxed | JP Neri | TEDxEnloeHighSchool,2021-06-10T19:10:06Z
14648,eN70uEBxHsA,"['Diversity', 'Education', 'Engineering', 'English', 'Math', 'Science', 'TEDxTalks', 'Technology', 'Women']",29,304,6,0,Stemocracy | Aishwarya Balaji | TEDxEnloeHighSchool,2021-06-10T19:09:23Z
14649,Ro-JcuoLHzk,"['Addiction', 'Compassion', 'English', 'Humanities', 'Initiative', 'Military', 'TEDxTalks', 'Truth']",29,329,11,0,Our Tools | Sara Pastorello | TEDxGoshen,2021-06-10T19:01:29Z
14650,2rgl6ykaBJM,"['Change', 'Digital', 'Education', 'English', 'Innovation', 'Motivation', 'TEDxTalks', 'Technology']",29,1249,33,2,Re-thinking Education for the Never Normal | Peter Hinssen | TEDxKULeuven,2021-06-10T18:50:18Z
14651,DWFRuNe_J2A,"['Composing', 'Creation', 'English', 'Entertainment', 'Music (topic)', 'Passion', 'Sound', 'TEDxTalks']",29,469,15,0,Invisible Waves !! Visible Effect !! | Julius Packiam | TEDxSIULavale,2021-06-10T18:00:26Z
14652,STY9h_spIAY,"['Disability', 'English', 'Family', 'Life', 'Positive Thinking', 'Purpose', 'TEDxTalks', 'Truth']",29,1212,28,2,"1,000 Points | Jason Orzell | TEDxGoshen",2021-06-10T16:12:32Z
14653,tkuamsvVUuk,"['English', 'Goal-setting', 'Happiness', 'Life', 'Motivation', 'Purpose', 'Sports', 'TEDxTalks', 'Truth']",29,2027,35,5,Why We All Should Run an Ironman | Ashlynn Crasa | TEDxGoshen,2021-06-10T16:11:28Z
14654,u5Jqdow0AIs,"['Business', 'English', 'Entrepreneurship', 'Marketing', 'TEDxTalks', 'Truth']",29,1488,47,7,How I Learned to Grow | Andrew Rampulla | TEDxGoshen,2021-06-10T16:10:39Z
14655,ImDdJdMWvdA,"['Children', 'English', 'Humanities', 'Ideas', 'TEDxTalks', 'Truth', 'Women', ""Women's Rights""]",29,572,14,5,Close the Gender Gap… Open Opportunities | Megan Kincaid-Kramer | TEDxGoshen,2021-06-10T16:03:25Z
14656,W0BaWfuW7RI,"['English', 'Life', 'Military', 'Parenting', 'Success', 'TEDxTalks', 'Teaching', 'Truth']",29,1499,48,6,Defining Success | Fred Miles | TEDxGoshen,2021-06-10T16:01:33Z
14657,aAVNccy00YI,"['English', 'Ideas', 'Imagination', 'Life', 'Listening', 'Speech', 'TEDxTalks', 'Truth']",29,1023,25,5,Speaking about Speaking | Regina Clark | TEDxGoshen,2021-06-10T15:57:19Z
14658,h8b7nbi9bgA,"['Business', 'English', 'Life', 'Life Development', 'Positive Thinking', 'Self improvement', 'TEDxTalks', 'Truth']",29,3038,37,3,Finding Our Positive Self Talk | Sandra Fuentes | TEDxGoshen,2021-06-10T15:56:44Z
14659,xrGGHgNhQaY,"['Compassion', 'English', 'Humanities', 'Ideas', 'Identity', 'LGBT', 'Love', 'TEDxTalks', 'Truth']",29,442,15,2,A Look Inside the Closet | Ysabela Paneto | TEDxGoshen,2021-06-10T15:55:51Z
14660,THPA6XL1HQg,"['Consciousness', 'English', 'Ideas', 'Life', 'Positive Thinking', 'TEDxTalks', 'Time', 'Truth']",29,1013,21,5,What Time is It? | Areyanna McCarthy | TEDxGoshen,2021-06-10T15:55:11Z
14661,Bfb3XyF9PmI,"['Bias', 'Change', 'Discrimination', 'English', 'Inequality', 'Medicine', 'TEDxTalks', 'Technology']",29,438,8,0,Artificial Intelligence: A Cautionary Tale | Sarah Mackel | TEDxYouth@ISLuxembourg,2021-06-10T15:53:57Z
14662,q6CL63k7KnY,"['Education', 'Education reform', 'English', 'Impact', 'Mental health', 'Schools', 'Students', 'TEDxTalks']",29,692,20,2,Why Tests Are More Harmful Than Helpful? | Piper Yarborough | TEDxYouth@ISLuxembourg,2021-06-10T15:53:13Z
14663,8aSONi6CkJc,"['Cyber', 'Digital', 'English', 'Learning', 'Security', 'Storytelling', 'TEDxTalks', 'Technology']",29,1247,25,0,A Tale of Two Floppies: the basics of cybersecurity. | Eddy Willems | TEDxKULeuven,2021-06-10T15:50:58Z
14664,Iob-lZicaHg,"['Discrimination', 'Education', 'English', 'LGBT', 'Mental health', 'Schools', 'TEDxTalks', 'Youth']",29,531,20,3,It’s Not Enough to Just Talk about It | Joanna Lippert | TEDxYouth@ISLuxembourg,2021-06-10T15:42:55Z
14665,vQiAhHm3Hl8,"['Activism', 'English', 'Life', 'Racism', 'TEDxTalks']",29,397,10,0,How to Live When We're Dying | Naomi Addai | TEDxUofTSalon,2021-06-10T15:38:27Z
14666,LfN7UyfBOAs,"['Achievement', 'English', 'Law', 'Life', 'Personal growth', 'TEDxTalks']",29,1375,28,0,Fighting for a place in the Old Boys’ club | Grace rose gwynne | TEDxYouth@Brum,2021-06-10T15:36:41Z
14667,3n-M5yWq1cI,"['Business', 'English', 'Entrepreneurship', 'Global Issues', 'Immigration', 'TEDxTalks']",29,375,11,2,Change-makers breaking through communities   | Omran Omran al habbal | TEDxYouth@Brum,2021-06-10T15:36:07Z
14668,e65fbsA7IEc,"['Armenian', 'Life', 'Storytelling', 'TEDxTalks']",29,4391,210,5,Why do we tell stories? | Narek Amirkhanyan | TEDxMoskovyanStSalon,2021-06-10T15:35:08Z
